siren,ind_adhesion_directe,siren_membre
200009884,0,213402217
200009884,0,213402225
200009884,0,213402274
200009884,0,213402365
200009884,0,213402381
200009884,0,213402399
200009884,0,213402407
200009884,0,213402415
200009884,0,213402423
200009884,0,213402449
200009884,0,213402472
200009884,0,213402480
200009884,0,213402498
200009884,0,213402555
200009884,0,213402563
200009884,0,213402597
200009884,0,213402613
200009884,0,213402621
200009884,0,213402639
200009884,0,213402647
200009884,0,213402654
200009884,0,213402662
200009884,0,213402670
200009884,0,213402704
200009884,0,213402746
200009884,0,213402761
200009884,0,213402811
200009884,0,213402829
200009884,0,213402878
200009884,0,213402902
200009884,0,213402951
200009884,0,213402977
200009884,0,213403017
200009884,0,213403074
200009884,0,213403090
200009884,0,213403132
200009884,0,213403140
200009884,0,213403181
200009884,0,213403207
200009884,0,213403215
200009884,0,213403223
200009884,0,213403272
200009884,0,213403280
200009884,0,213403330
200009884,0,213403371
200009884,0,213403421
200009884,0,213403439
200009884,0,213403447
200009967,0,217700301
200009967,0,217700434
200009967,1,217701069
200009967,0,217701622
200009967,0,217702281
200009967,0,217702406
200009967,0,217703032
200009967,0,217703040
200009967,0,217703149
200009967,0,217703453
200009967,0,217703859
200009967,0,217703982
200009967,0,217704022
200009967,0,217704055
200009967,0,217704063
200009967,0,217704113
200009967,0,217704170
200009967,0,217704295
200009967,0,217704360
200009967,0,217704725
200009967,0,217704923
200009967,0,217705128
200010668,0,214300352
200010668,1,214300485
200010668,0,214300592
200010668,0,214300733
200010668,0,214300766
200010668,0,214300931
200010668,0,214301160
200010668,0,214301285
200010668,0,214302374
200010692,0,200084325
200010692,0,200086924
200010692,0,217800051
200010692,0,217800077
200010692,0,217800101
200010692,0,217800150
200010692,0,217800200
200010692,0,217800291
200010692,0,217800572
200010692,0,217800689
200010692,0,217800705
200010692,0,217800820
200010692,0,217800895
200010692,0,217800903
200010692,0,217801042
200010692,0,217801075
200010692,0,217801182
200010692,0,217801232
200010692,0,217801240
200010692,0,217801331
200010692,0,217801380
200010692,0,217801406
200010692,0,217801463
200010692,0,217801471
200010692,0,217801729
200010692,0,217801885
200010692,0,217801901
200010692,0,217802024
200010692,0,217802065
200010692,0,217802172
200010692,0,217802248
200010692,0,217802271
200010692,0,217802313
200010692,0,217802347
200010692,0,217802388
200010692,0,217802396
200010692,0,217802453
200010692,0,217802461
200010692,0,217802552
200010692,0,217802677
200010692,0,217802768
200010692,0,217802818
200010692,0,217802909
200010692,0,217802917
200010692,0,217802966
200010692,0,217802990
200010692,0,217803006
200010692,0,217803113
200010692,0,217803147
200010692,0,217803246
200010692,0,217803253
200010692,0,217803279
200010692,0,217803352
200010692,0,217803378
200010692,0,217803444
200010692,0,217803501
200010692,0,217803543
200010692,0,217803584
200010692,0,217803618
200010692,0,217803626
200010692,0,217803675
200010692,0,217803725
200010692,0,217803840
200010692,0,217803857
200010692,0,217803915
200010692,0,217804012
200010692,0,217804020
200010692,0,217804038
200010692,0,217804103
200010692,0,217804186
200010692,0,217804319
200010692,0,217804376
200010692,0,217804400
200010692,0,217804665
200010692,0,217804814
200010692,0,217804848
200010692,0,217804988
200010692,0,217805019
200010692,0,217805027
200010692,0,217805282
200010692,0,217805316
200010692,0,217805589
200010692,0,217805670
200010692,0,217805860
200010692,0,217805977
200010692,0,217806082
200010692,0,217806249
200010692,0,217806389
200010692,0,217806421
200010692,0,217806439
200010692,0,217806504
200010692,0,217806686
200010692,0,217806728
200010692,0,219500246
200010692,0,219500469
200010692,0,219500634
200010692,0,219501509
200010692,0,219501574
200010692,0,219503018
200010692,0,219503794
200010692,0,219505237
200010692,0,219505435
200010692,0,219506516
200010692,0,219506565
200010692,0,219506763
200010692,0,219506904
200013019,0,216701268
200013019,0,216701334
200013019,0,216701482
200013019,0,216701987
200013019,0,216702654
200013019,0,216702738
200013019,0,216703702
200013019,0,216703710
200013019,0,216703736
200013019,0,216703819
200013019,0,216703926
200013019,0,216704130
200013019,0,216704544
200013019,0,216704759
200013019,0,216704833
200013019,0,216704916
200013019,0,216705350
200013019,0,216705384
200013019,0,216705590
200013290,0,210100012
200013290,0,210100053
200013290,0,210100210
200013290,0,210100285
200013290,0,210100301
200013290,0,210100426
200013290,0,210100459
200013290,0,210100525
200013290,0,210100756
200013290,0,210100830
200013290,0,210100855
200013290,0,210100939
200013290,0,210101051
200013290,0,210101366
200013290,0,210101465
200013290,0,210101572
200013290,0,210101655
200013290,0,210101663
200013290,0,210101671
200013290,0,210101697
200013290,0,210101838
200013290,0,210101887
200013290,0,210101986
200013290,0,210102075
200013290,0,210102257
200013290,0,210102356
200013290,0,210102380
200013290,0,210102430
200013290,0,210102505
200013290,0,210102521
200013290,0,210102588
200013290,0,210102604
200013290,0,210102612
200013290,0,210102638
200013290,0,210102729
200013290,0,210102851
200013290,0,210102950
200013290,0,210102992
200013290,0,210103180
200013290,0,210103198
200013290,0,210103222
200013290,0,210103289
200013290,0,210103339
200013290,0,210103396
200013290,0,210103479
200013290,0,210103487
200013290,0,210103511
200013290,0,210103537
200013290,0,210103560
200013290,0,210103594
200013290,0,210103628
200013290,0,210103719
200013290,0,210103826
200013290,0,210103891
200013290,0,210103933
200013290,0,210103982
200013290,0,210104121
200013290,0,210104204
200013290,0,210104238
200013290,0,210104279
200013290,0,210104287
200013290,0,210104345
200013290,0,210104436
200013290,0,210104469
200014462,0,216400010
200014462,0,216400028
200014462,0,216400218
200014462,0,216400275
200014462,0,216400374
200014462,0,216400416
200014462,0,216400432
200014462,0,216400440
200014462,0,216400531
200014462,0,216400598
200014462,0,216400606
200014462,0,216400630
200014462,0,216400705
200014462,0,216400721
200014462,0,216400739
200014462,0,216400747
200014462,0,216400770
200014462,0,216400788
200014462,0,216400804
200014462,0,216400846
200014462,0,216400895
200014462,0,216400903
200014462,0,216400952
200014462,0,216400978
200014462,0,216401034
200014462,0,216401141
200014462,0,216401216
200014462,0,216401299
200014462,0,216401323
200014462,0,216401398
200014462,0,216401414
200014462,0,216401422
200014462,0,216401430
200014462,0,216401463
200014462,0,216401521
200014462,0,216401539
200014462,0,216401588
200014462,0,216401679
200014462,0,216401802
200014462,0,216401836
200014462,0,216401901
200014462,0,216401927
200014462,0,216401950
200014462,0,216401984
200014462,0,216401992
200014462,0,216402032
200014462,0,216402081
200014462,0,216402115
200014462,0,216402123
200014462,0,216402164
200014462,0,216402263
200014462,0,216402271
200014462,0,216402305
200014462,0,216402321
200014462,0,216402339
200014462,0,216402347
200014462,0,216402370
200014462,0,216402388
200014462,0,216402438
200014462,0,216402461
200014462,0,216402628
200014462,0,216402669
200014462,0,216402693
200014462,0,216402842
200014462,0,216403089
200014462,0,216403154
200014462,0,216403188
200014462,0,216403212
200014462,0,216403329
200014462,0,216403352
200014462,0,216403386
200014462,0,216403436
200014462,0,216403444
200014462,0,216403469
200014462,0,216403477
200014462,0,216403485
200014462,0,216403527
200014462,0,216403550
200014462,0,216403584
200014462,0,216403659
200014462,0,216403667
200014462,0,216403709
200014462,0,216403733
200014462,0,216403741
200014462,0,216403766
200014462,0,216403808
200014462,0,216403832
200014462,0,216403857
200014462,0,216403873
200014462,0,216403923
200014462,0,216403972
200014462,0,216403998
200014462,0,216404012
200014462,0,216404053
200014462,0,216404061
200014462,0,216404087
200014462,0,216404152
200014462,0,216404194
200014462,0,216404384
200014462,0,216404459
200014462,0,216404475
200014462,0,216404483
200014462,0,216404509
200014462,0,216404525
200014462,0,216404533
200014462,0,216404558
200014462,0,216404566
200014462,0,216404574
200014462,0,216404640
200014462,0,216404657
200014462,0,216404673
200014462,0,216404707
200014462,0,216404723
200014462,0,216404780
200014462,0,216404822
200014462,0,216404863
200014462,0,216404889
200014462,0,216405076
200014462,0,216405118
200014462,0,216405142
200014462,0,216405167
200014462,0,216405191
200014462,0,216405209
200014462,0,216405233
200014462,0,216405258
200014462,0,216405266
200014462,0,216405324
200014462,0,216405340
200014462,0,216405365
200014462,0,216405449
200014462,0,216405480
200014462,0,216405498
200014462,0,216405506
200014462,0,216405522
200014462,0,216405571
200014462,0,216405605
200014462,0,216405712
200014462,0,216414052
200014462,0,216414060
200014462,0,216501858
200014462,0,216502922
200014462,0,216504225
200014793,0,200085439
200014793,1,212202022
200014793,1,212202311
200014793,0,212900013
200014793,0,212900138
200014793,0,212900161
200014793,0,212900187
200014793,0,212900203
200014793,0,212900229
200014793,0,212900245
200014793,0,212900252
200014793,0,212900260
200014793,1,212900278
200014793,0,212900294
200014793,0,212900328
200014793,0,212900336
200014793,0,212900427
200014793,0,212900443
200014793,0,212900484
200014793,0,212900518
200014793,0,212900534
200014793,0,212900542
200014793,0,212900583
200014793,0,212900609
200014793,1,212900625
200014793,0,212900658
200014793,0,212900666
200014793,0,212900872
200014793,0,212900898
200014793,0,212900906
200014793,0,212901029
200014793,0,212901045
200014793,0,212901060
200014793,0,212901078
200014793,0,212901102
200014793,0,212901151
200014793,0,212901201
200014793,0,212901235
200014793,0,212901342
200014793,0,212901391
200014793,0,212901417
200014793,0,212901425
200014793,0,212901599
200014793,0,212901615
200014793,0,212901623
200014793,0,212901664
200014793,0,212901672
200014793,0,212901698
200014793,0,212901722
200014793,0,212901730
200014793,0,212901763
200014793,0,212902050
200014793,0,212902118
200014793,0,212902225
200014793,0,212902241
200014793,0,212902290
200014793,0,212902324
200014793,0,212902381
200014793,0,212902407
200014793,0,212902431
200014793,0,212902472
200014793,0,212902506
200014793,0,212902563
200014793,0,212902613
200014793,0,212902639
200014793,0,212902787
200014793,0,212902803
200014793,0,212902894
200014793,0,212903025
200014926,1,200054229
200014926,0,200054815
200014926,0,200055820
200014926,0,200056455
200014926,1,200058121
200014926,1,200059020
200014926,0,200060184
200014926,1,200078079
200014926,1,200083228
200014926,0,214400012
200014926,1,214400020
200014926,1,214400061
200014926,1,214400079
200014926,1,214400103
200014926,1,214400129
200014926,1,214400137
200014926,0,214400145
200014926,1,214400152
200014926,0,214400160
200014926,1,214400194
200014926,1,214400228
200014926,0,214400236
200014926,0,214400251
200014926,1,214400277
200014926,0,214400285
200014926,1,214400301
200014926,0,214400319
200014926,0,214400327
200014926,0,214400335
200014926,1,214400368
200014926,0,214400376
200014926,1,214400384
200014926,0,214400392
200014926,1,214400418
200014926,0,214400434
200014926,1,214400442
200014926,0,214400459
200014926,1,214400467
200014926,1,214400483
200014926,1,214400509
200014926,0,214400517
200014926,1,214400525
200014926,1,214400533
200014926,0,214400541
200014926,1,214400566
200014926,1,214400574
200014926,0,214400582
200014926,0,214400616
200014926,1,214400624
200014926,0,214400632
200014926,1,214400640
200014926,0,214400657
200014926,0,214400665
200014926,1,214400673
200014926,0,214400681
200014926,1,214400699
200014926,1,214400707
200014926,1,214400715
200014926,1,214400723
200014926,0,214400731
200014926,1,214400756
200014926,0,214400764
200014926,1,214400772
200014926,1,214400780
200014926,1,214400798
200014926,1,214400806
200014926,1,214400814
200014926,1,214400822
200014926,1,214400830
200014926,1,214400848
200014926,1,214400855
200014926,1,214400863
200014926,0,214400889
200014926,1,214400897
200014926,0,214400905
200014926,1,214400913
200014926,1,214400921
200014926,0,214400954
200014926,0,214400962
200014926,1,214400970
200014926,0,214400988
200014926,0,214400996
200014926,0,214401002
200014926,0,214401028
200014926,1,214401036
200014926,1,214401044
200014926,1,214401051
200014926,1,214401069
200014926,1,214401077
200014926,0,214401085
200014926,0,214401101
200014926,1,214401119
200014926,0,214401127
200014926,1,214401135
200014926,1,214401150
200014926,1,214401168
200014926,1,214401176
200014926,0,214401184
200014926,1,214401192
200014926,1,214401218
200014926,0,214401226
200014926,1,214401234
200014926,0,214401242
200014926,1,214401259
200014926,1,214401267
200014926,1,214401275
200014926,1,214401283
200014926,1,214401291
200014926,1,214401309
200014926,1,214401317
200014926,1,214401325
200014926,1,214401333
200014926,1,214401341
200014926,1,214401358
200014926,1,214401366
200014926,1,214401374
200014926,1,214401382
200014926,0,214401390
200014926,0,214401408
200014926,1,214401416
200014926,0,214401424
200014926,0,214401440
200014926,0,214401457
200014926,0,214401465
200014926,0,214401481
200014926,0,214401499
200014926,1,214401515
200014926,1,214401523
200014926,0,214401531
200014926,0,214401549
200014926,1,214401556
200014926,1,214401564
200014926,0,214401572
200014926,0,214401580
200014926,0,214401598
200014926,0,214401614
200014926,0,214401648
200014926,1,214401655
200014926,1,214401689
200014926,0,214401697
200014926,1,214401705
200014926,1,214401739
200014926,1,214401747
200014926,1,214401754
200014926,1,214401762
200014926,0,214401788
200014926,0,214401796
200014926,1,214401820
200014926,1,214401838
200014926,1,214401853
200014926,1,214401861
200014926,0,214401879
200014926,1,214401887
200014926,0,214401895
200014926,1,214401929
200014926,0,214401937
200014926,1,214401952
200014926,0,214401960
200014926,0,214401978
200014926,1,214401994
200014926,0,214402000
200014926,0,214402018
200014926,1,214402026
200014926,1,214402034
200014926,1,214402059
200014926,1,214402067
200014926,1,214402075
200014926,0,214402083
200014926,1,214402091
200014926,1,214402109
200014926,1,214402117
200014926,0,214402125
